time,gFx,gFy,gFz,TgF
2.315446692,-0.7689,0.0821,0.3649,0.855
2.328710923,-0.7555,0.0829,0.3442,0.834
2.330480385,-0.7401,0.0790,0.3339,0.816
2.33452,-0.7345,0.0802,0.3178,0.804
2.335881385,-0.7271,0.0799,0.3183,0.798
2.345145385,-0.7338,0.0816,0.3249,0.807
2.346905461,-0.7469,0.0860,0.3317,0.822
2.360923846,-0.7580,0.0946,0.3435,0.838
2.362623692,-0.7594,0.0937,0.3603,0.846
2.364664692,-0.7487,0.0953,0.3843,0.847
2.365885615,-0.7354,0.0926,0.4073,0.846
2.375368692,-0.7249,0.0946,0.4223,0.844
2.377263,-0.7093,0.0968,0.4409,0.841
2.385306231,-0.6866,0.0863,0.4419,0.821
2.38652,-0.6665,0.0802,0.4321,0.798
2.395678231,-0.6474,0.0787,0.4214,0.777
2.397279231,-0.6421,0.0827,0.4178,0.771
2.412202461,-0.6397,0.0856,0.4275,0.774
2.413776615,-0.6490,0.0892,0.4316,0.784
2.415613923,-0.6485,0.0885,0.4302,0.783
2.416847385,-0.6406,0.0829,0.4182,0.769
2.427739308,-0.6260,0.0821,0.4087,0.752
2.429333923,-0.6164,0.0878,0.3969,0.738
2.436197615,-0.6111,0.0912,0.3945,0.733
2.438916308,-0.6124,0.0941,0.3877,0.731
2.446689231,-0.6108,0.1017,0.3757,0.724
2.448509461,-0.6018,0.0972,0.3649,0.711
2.459856308,-0.5966,0.0965,0.3574,0.702
2.461587,-0.5886,0.1005,0.3533,0.694
2.466978461,-0.5869,0.1046,0.3654,0.699
2.468276461,-0.5903,0.1117,0.3728,0.707
2.477454769,-0.5933,0.1134,0.3815,0.714
2.478936769,-0.6023,0.1078,0.3874,0.724
2.487482,-0.6204,0.1032,0.3950,0.743
2.489090077,-0.6453,0.0990,0.4143,0.773
2.497802769,-0.6839,0.1056,0.4360,0.818
2.498881385,-0.7208,0.1130,0.4429,0.853
2.512298385,-0.7582,0.1188,0.4411,0.885
2.514128615,-0.7892,0.1261,0.4390,0.912
2.517939385,-0.8242,0.1312,0.4278,0.938
2.519379,-0.8584,0.1388,0.4087,0.961
2.529468461,-0.8901,0.1440,0.3828,0.980
2.531187385,-0.9075,0.1481,0.3652,0.989
2.541938461,-0.9182,0.1491,0.3610,0.998
2.543549538,-0.9231,0.1552,0.3624,1.004
