time,gFx,gFy,gFz,TgF
2.569494231,-0.0758,-0.0753,1.0006,1.006
2.570549077,-0.0731,-0.0756,0.9992,1.005
2.579881923,-0.0743,-0.0797,1.0029,1.009
2.581964462,-0.0734,-0.0729,0.9987,1.004
2.590202,-0.0721,-0.0697,1.0006,1.006
2.591453539,-0.0753,-0.0707,1.0016,1.007
2.600319769,-0.0746,-0.0675,0.9999,1.005
2.601698,-0.0760,-0.0712,0.9997,1.005
2.616614077,-0.0760,-0.0665,1.0009,1.006
2.618613,-0.0739,-0.0695,0.9980,1.003
2.620880231,-0.0778,-0.0678,0.9946,1.000
2.622276231,-0.0790,-0.0660,0.9894,0.995
2.633119308,-0.0783,-0.0675,0.9916,0.997
2.634512692,-0.0778,-0.0672,0.9904,0.996
2.640845923,-0.0788,-0.0678,0.9882,0.994
2.642375923,-0.0834,-0.0741,0.9862,0.993
