time,gFx,gFy,gFz,TgF
1.882352539,-1.1952,0.2038,0.4705,1.301
1.894576847,-1.1759,0.1965,0.4830,1.286
1.896182462,-1.1535,0.1740,0.4898,1.265
1.902434,-1.1207,0.1400,0.4954,1.233
1.903449539,-1.0880,0.1127,0.4903,1.199
1.912833847,-1.0711,0.0995,0.4917,1.183
1.914326385,-1.0606,0.0914,0.4807,1.168
1.922318308,-1.0660,0.0790,0.4871,1.175
1.923676,-1.0657,0.0734,0.4937,1.177
1.932212462,-1.0680,0.0699,0.5117,1.186
1.933972077,-1.0706,0.0643,0.5184,1.191
1.942720462,-1.0645,0.0582,0.5247,1.188
1.944143154,-1.0560,0.0569,0.5264,1.181
1.952694539,-1.0455,0.0548,0.5271,1.172
1.954344154,-1.0240,0.0509,0.5161,1.148
1.962569616,-1.0047,0.0420,0.5096,1.127
1.964035693,-0.9795,0.0328,0.5012,1.101
1.972975693,-0.9551,0.0287,0.4770,1.068
1.974620154,-0.9385,0.0176,0.4432,1.038
1.984131616,-0.9157,0.0105,0.4123,1.004
1.986299539,-0.8911,0.0066,0.3825,0.970
2.000613385,-0.8654,0.0108,0.3508,0.934
2.00270077,-0.8432,0.0147,0.3200,0.902
2.003904,-0.8283,0.0135,0.2890,0.877
2.005301847,-0.8102,0.0126,0.2669,0.853
2.013458616,-0.7931,0.0240,0.2403,0.829
2.015182693,-0.7802,0.0313,0.2161,0.810
2.029797693,-0.7577,0.0406,0.2017,0.785
2.031220539,-0.7359,0.0533,0.1910,0.762
2.034452385,-0.7120,0.0706,0.1826,0.738
2.035576847,-0.6970,0.0867,0.1826,0.726
2.04466977,-0.6863,0.1009,0.1981,0.721
2.046346,-0.6812,0.1112,0.2147,0.723
2.054598308,-0.6714,0.1144,0.2284,0.718
2.055615616,-0.6634,0.1247,0.2518,0.720
2.064604539,-0.6670,0.1291,0.2755,0.733
2.065741847,-0.6739,0.1428,0.3065,0.754
2.080145077,-0.6932,0.1591,0.3239,0.781
2.082192,-0.7071,0.1708,0.3344,0.801
2.084925616,-0.7215,0.1820,0.3317,0.815
